path;group_name
../../subset_evaluation/biggan/ai_canoe/472_biggan_00028.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00088.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00115.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00094.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00109.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00159.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00166.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00051.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00014.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00155.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00001.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00063.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00163.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00011.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00053.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00045.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00055.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00191.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00171.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00018.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00126.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00012.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00114.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00000.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00181.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00132.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00196.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00004.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00073.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00122.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00032.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00110.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00017.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00039.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00129.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00111.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00185.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00023.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00142.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00179.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00101.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00170.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00067.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00172.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00121.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00108.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00145.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00083.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00120.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00178.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00054.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00183.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00081.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00153.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00102.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00005.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00162.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00058.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00177.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00070.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00061.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00176.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00169.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00020.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00064.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00119.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00056.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00173.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00006.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00134.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00104.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00130.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00040.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00165.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00167.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00180.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00136.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00021.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00139.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00103.png;ai_canoe
../../subset_evaluation/biggan/ai_canoe/472_biggan_00124.png;ai_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_638.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_6268.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_3515.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_33430.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_20960.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_9763.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_2441.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_34786.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_4726.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_3723.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_10108.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_13690.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_30043.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_5160.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_15241.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_42.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_12299.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_12126.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_5175.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_29946.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_9884.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_7813.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_10197.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_14834.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_12091.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_11231.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_8503.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_3200.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_52954.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_6465.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_26300.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_30684.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_13487.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_17403.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_11242.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_34782.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_4876.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_34150.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_5295.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_9586.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_9933.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_13449.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_11567.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_9323.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_2416.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_1761.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_3540.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_4562.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_10313.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_35832.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_460.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_3819.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_1910.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_5503.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_6176.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_21098.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_1992.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_16261.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_13314.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_3651.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_94.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_314.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_11999.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_29817.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_16166.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_31772.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_7901.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_33701.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_13276.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_23544.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_10707.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_4972.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_15375.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_10727.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_32385.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_618.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_14935.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_2654.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_15072.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_14624.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_9738.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_7237.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_5809.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_30393.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_10151.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_32558.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_4544.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_4551.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_33923.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_29721.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_14341.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_16728.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_13677.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_29495.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_26332.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_4128.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_29325.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_4958.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_33929.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_35150.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_20114.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_5241.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_31796.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_29776.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_7315.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_1362.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_32687.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_30736.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_29499.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_546.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_13481.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_11288.JPEG;nature_canoe
../../subset_evaluation/biggan/nature_canoe/n02951358_33004.JPEG;nature_canoe
