../../subset_evaluation/adm/ai_samoyed/258_adm_162.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_163.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_164.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_165.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_166.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_168.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_17.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_171.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_172.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_173.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_174.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_175.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_176.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_177.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_178.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_179.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_18.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_180.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_181.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_182.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_183.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_184.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_185.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_186.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_187.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_188.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_189.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_19.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_190.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_191.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_2.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_20.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_21.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_22.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_23.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_24.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_25.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_28.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_29.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_3.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_30.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_31.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_32.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_33.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_34.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_35.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_36.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_39.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_4.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_40.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_41.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_42.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_43.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_44.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_45.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_47.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_48.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_49.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_5.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_50.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_51.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_53.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_55.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_56.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_57.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_59.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_6.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_60.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_61.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_62.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_63.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_64.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_66.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_68.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_69.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_7.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_70.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_71.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_72.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_73.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_74.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_75.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_76.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_77.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_78.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_79.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_8.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_80.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_82.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_83.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_84.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_85.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_86.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_87.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_88.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_89.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_9.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_90.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_91.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_92.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_93.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_95.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_98.PNG;ai_samoyed
../../subset_evaluation/adm/ai_samoyed/258_adm_99.PNG;ai_samoyed
image_paths;group
../../subset_evaluation/adm/nature_samoyed/n02111889_10146.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_10434.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_10472.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_10852.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_109.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_11136.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_11312.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_11388.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_11451.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_11534.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_11675.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_11679.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_11729.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_11950.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_12044.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_12045.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_12136.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_12181.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_12199.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_12209.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_12522.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_1256.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_1264.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_12771.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_1289.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_12976.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_1317.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_1340.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_13491.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_13672.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_13706.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_13743.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_14000.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_14015.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_1402.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_14033.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_14047.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_14117.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_1418.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_14252.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_14363.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_1438.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_14523.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_14572.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_14727.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_14926.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_1501.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_15078.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_15254.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_15370.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_15472.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_15505.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_15606.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_1565.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_15933.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_1622.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_16242.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_16371.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_1643.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_16490.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_16527.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_16738.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_16963.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_17012.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_1706.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_17107.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_17365.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_1738.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_17450.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_17530.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_17657.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_17742.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_17814.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_17827.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_17866.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_17867.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_18060.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_1812.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_1918.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_1944.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_1967.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_1991.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_2119.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_2146.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_2154.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_2233.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_2290.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_2417.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_2425.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_2476.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_2494.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_2517.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_2645.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_2667.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_271.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_2732.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_2801.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_3043.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_3168.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_3436.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_345.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_3610.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_3692.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_3754.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_3809.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_384.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_403.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_4142.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_418.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_4231.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_4261.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_4267.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_4368.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_4460.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_4470.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_449.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_4580.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_4642.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_4712.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_4740.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_5009.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_5442.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_5489.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_5769.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_5872.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_5883.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_5969.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_6045.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_6068.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_6206.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_6255.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_6269.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_6396.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_662.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_6622.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_6655.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_685.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_7036.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_7050.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_7067.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_7083.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_7115.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_722.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_7491.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_7636.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_7704.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_7815.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_7818.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_7951.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_822.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_8277.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_8306.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_8728.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_878.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_8839.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_8902.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_8979.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_9001.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_916.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_9167.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_920.JPEG;nature_samoyed
../../subset_evaluation/adm/nature_samoyed/n02111889_9338.JPEG;nature_samoyed
